pool_id,question,pool_type,category,show_tag,options_list,response,points_earned,is_winner,responded_at,username,dna_archetype,favorite_genres,tv_shows_watched,movies_watched,books_read,trivia_points,reviews_written,current_streak,longest_streak,last_login
vote-books-what-kind-of-book-are-you-in-the-mood-for-right-now,What kind of book are you in the mood for right now?,vote,Books,,"[""Comfort read"", ""Page-turner"", ""Emotional"", ""Light & funny""]",Page-turner,2,,2026-04-28 19:55:36.388268+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-what-makes-you-dnf-a-book,What makes you DNF a book?,vote,Books,,"[""Bad pacing"", ""Unlikable characters"", ""Too slow"", ""Life got busy""]",Bad pacing,2,,2026-02-20 15:42:07.875225+00,,,,,,,,,,,
vote-books-what-makes-you-dnf-a-book,What makes you DNF a book?,vote,Books,,"[""Bad pacing"", ""Unlikable characters"", ""Too slow"", ""Life got busy""]",Life got busy,2,,2026-04-28 19:55:45.676332+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-what-section-do-you-always-wander-into-first,What section do you always wander into first?,vote,Books,,"[""Fiction"", ""Romance"", ""Fantasy"", ""Nonfiction""]",Fiction,2,,2026-02-20 15:41:59.008115+00,,,,,,,,,,,
vote-books-what-section-do-you-always-wander-into-first,What section do you always wander into first?,vote,Books,,"[""Fiction"", ""Romance"", ""Fantasy"", ""Nonfiction""]",Fantasy,2,,2026-04-28 19:55:50.256673+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-when-do-you-read-most,When do you read most?,vote,Books,,"[""Before bed"", ""Early morning"", ""Weekends"", ""Never enough""]",Before bed,2,,2026-04-28 19:55:53.209351+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-which-audiobook-narrator-is-elite,Which audiobook narrator is elite?,vote,Books,,"[""Julia Whelan"", ""Jim Dale"", ""Michelle Obama"", ""Trevor Noah""]",Jim Dale,2,,2026-02-20 15:41:30.951031+00,,,,,,,,,,,
vote-books-which-book-did-you-start-but-never-finish,Which book did you start but never finish?,vote,Books,,"[""A Court of Thorns and Roses"", ""Infinite Jest"", ""Outlander"", ""Dune""]",A Court of Thorns and Roses,2,,2026-04-28 19:56:38.935209+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-which-book-do-you-reread,Which book do you reread?,vote,Books,,"[""Harry Potter"", ""Pride & Prejudice"", ""Hunger Games"", ""None""]",Harry Potter,2,,2026-04-28 19:56:45.480254+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
990c4ec4-3ecb-4efd-9a17-54eae394fae1,Which book series defined your childhood?,vote,Books,,"[""Harry Potter"", ""Percy Jackson"", ""The Chronicles of Narnia"", ""Goosebumps""]",The Chronicles of Narnia,2,,2026-04-27 20:56:39.548186+00,,Emotion-Driven Escapist,"{Action,Crime,Drama,Horror,Mystery/Thriller,Reality,Romance,Rom-com/chick-lit,Documentaries}",1,0,4,0,0,,,
990c4ec4-3ecb-4efd-9a17-54eae394fae1,Which book series defined your childhood?,vote,Books,,"[""Harry Potter"", ""Percy Jackson"", ""The Chronicles of Narnia"", ""Goosebumps""]",Harry Potter,2,,2026-04-27 21:02:55.892706+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-which-book-series-did-you-race-through,Which book series did you race through?,vote,Books,,"[""Harry Potter"", ""ACOTAR"", ""Hunger Games"", ""Percy Jackson""]",Harry Potter,2,,2026-04-28 19:56:55.110117+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-which-bookstore-vibe-do-you-love,Which bookstore vibe do you love?,vote,Books,,"[""Indie"", ""Barnes & Noble"", ""Used"", ""Online""]",Indie,2,,2026-02-06 03:59:08.065389+00,,Mystery-Seeking World-Hopper,"{Drama,Action,Comedy,Crime,Historical,Mystery/Thriller,Documentaries,Nonfiction}",,,,,,1,1,2026-02-15
vote-books-which-bookstore-vibe-do-you-love,Which bookstore vibe do you love?,vote,Books,,"[""Indie"", ""Barnes & Noble"", ""Used"", ""Online""]",Barnes & Noble,2,,2026-04-28 19:57:16.659795+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-which-booktok-favorite-actually-lived-up-to-the-hype,Which BookTok favorite actually lived up to the hype?,vote,Books,,"[""It Ends With Us"", ""Fourth Wing"", ""Verity"", ""The Love Hypothesis""]",Fourth Wing,2,,2026-04-28 19:57:22.399738+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-which-book-to-screen-adaptation-did-justice-to-the-book,Which book-to-screen adaptation did justice to the book?,vote,Books,,"[""Gone Girl"", ""Big Little Lies"", ""The Hunger Games"", ""Normal People""]",Gone Girl,2,,2026-02-20 15:41:39.521537+00,,,,,,,,,,,
vote-books-which-book-would-you-reread-if-you-had-the-time,Which book would you reread if you had the time?,vote,Books,,"[""Harry Potter"", ""Pride & Prejudice"", ""The Hobbit"", ""The Book Thief""]",Harry Potter,2,,2026-04-28 19:57:12.31005+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
97b824a3-3bad-4569-933e-896663b0e965,Which dystopian world would you survive in?,vote,Books,,"[""The Hunger Games"", ""Divergent"", ""The Maze Runner"", ""1984""]",Divergent,2,,2026-04-28 19:53:07.742426+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
31af179b-a16d-40fe-9b46-26db940d6505,Which fantasy book series transported you to another world?,vote,Books,,"[""Lord of the Rings"", ""Harry Potter"", ""The Chronicles of Narnia"", ""A Song of Ice and Fire""]",Harry Potter,2,,2026-04-28 19:52:58.802604+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-which-genre-are-you-avoiding,Which genre are you avoiding?,vote,Books,,"[""Self-help"", ""Fantasy"", ""Romance"", ""Nonfiction""]",Nonfiction,2,,2026-04-28 19:57:31.419083+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-which-genre-do-you-reach-for-when-you-need-an-escape,Which genre do you reach for when you need an escape?,vote,Books,,"[""Romance"", ""Fantasy"", ""Thriller"", ""Literary""]",Fantasy,2,,2026-04-28 19:57:35.313569+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
d2dc0a0f-2032-4b64-a042-d3b7ec71bda9,Which Hogwarts house do you belong to?,vote,Books,Harry Potter,"[""Gryffindor"", ""Hufflepuff"", ""Ravenclaw"", ""Slytherin""]",Slytherin,2,,2026-04-28 19:52:50.901929+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-will-you-start-an-unfinished-series,Will you start an unfinished series?,vote,Books,,"[""Yes"", ""No"", ""Depends"", ""I regret it""]",Yes,2,,2026-04-28 19:57:48.111466+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-worst-book-hangover-cause,Worst book hangover cause?,vote,Books,,"[""Sad ending"", ""Perfect romance"", ""Cliffhanger"", ""Character death""]",Character death,2,,2026-04-28 19:57:58.596368+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-you-buy-books-based-on-cover,You buy books based on cover?,vote,Books,,"[""Yes"", ""Sometimes"", ""Never"", ""Always""]",Sometimes,2,,2026-04-28 19:58:02.454994+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-your-current-reading-era-is,Your current reading era is…,vote,Books,,"[""Romance"", ""Fantasy"", ""Thriller"", ""Nonfiction""]",Fantasy,2,,2026-04-28 19:58:05.812991+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-books-your-default-book-genre,Your default book genre?,vote,Books,,"[""Romance"", ""Fantasy"", ""Thriller"", ""Literary""]",Fantasy,2,,2026-04-28 19:58:08.551896+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-movies-best-holiday-movie-dont-overthink-it,Best holiday movie (don’t overthink it),vote,Movies,,"[""Home Alone"", ""The Holiday"", ""Elf"", ""Love Actually""]",Home Alone,2,,2026-03-07 05:55:11.600555+00,,World-Hopping Drama Buff,"{Action,Animation,Comedy,Crime,Drama,Fantasy}",12,7,4,200,2,,,
vote-movies-best-holiday-movie-dont-overthink-it,Best holiday movie (don’t overthink it),vote,Movies,,"[""Home Alone"", ""The Holiday"", ""Elf"", ""Love Actually""]",The Holiday,2,,2026-03-12 03:52:40.080488+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-movies-best-holiday-movie-dont-overthink-it,Best holiday movie (don’t overthink it),vote,Movies,,"[""Home Alone"", ""The Holiday"", ""Elf"", ""Love Actually""]",Elf,2,,2026-03-14 17:26:31.232792+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-movies-best-holiday-movie-dont-overthink-it,Best holiday movie (don’t overthink it),vote,Movies,,"[""Home Alone"", ""The Holiday"", ""Elf"", ""Love Actually""]",Elf,2,,2026-04-27 21:47:25.412242+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-movies-best-holiday-movie-dont-overthink-it,Best holiday movie (don’t overthink it),vote,Movies,,"[""Home Alone"", ""The Holiday"", ""Elf"", ""Love Actually""]",Elf,2,,2026-04-28 18:49:05.879284+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-movies-best-holiday-movie-dont-overthink-it,Best holiday movie (don’t overthink it),vote,Movies,,"[""Home Alone"", ""The Holiday"", ""Elf"", ""Love Actually""]",The Holiday,2,,2026-05-01 17:50:06.003703+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
vote-movies-best-holiday-movie-dont-overthink-it,Best holiday movie (don’t overthink it),vote,Movies,,"[""Home Alone"", ""The Holiday"", ""Elf"", ""Love Actually""]",The Holiday,2,,2026-05-08 08:40:50.38543+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
vote-movies-best-i-can-handle-this-scary-movie,Best ‘I can handle this’ scary movie?,vote,Movies,,"[""A Quiet Place"", ""Get Out"", ""The Conjuring"", ""Scream""]",A Quiet Place,2,,2026-03-12 04:08:39.820666+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-movies-best-i-can-handle-this-scary-movie,Best ‘I can handle this’ scary movie?,vote,Movies,,"[""A Quiet Place"", ""Get Out"", ""The Conjuring"", ""Scream""]",Get Out,2,,2026-03-14 17:26:42.154371+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-movies-best-i-can-handle-this-scary-movie,Best ‘I can handle this’ scary movie?,vote,Movies,,"[""A Quiet Place"", ""Get Out"", ""The Conjuring"", ""Scream""]",Get Out,2,,2026-04-27 21:47:34.918055+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-movies-best-i-can-handle-this-scary-movie,Best ‘I can handle this’ scary movie?,vote,Movies,,"[""A Quiet Place"", ""Get Out"", ""The Conjuring"", ""Scream""]",A Quiet Place,2,,2026-05-08 08:39:42.733611+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
vote-movies-best-i-need-adrenaline-watch,Best ‘I need adrenaline’ watch?,vote,Movies,,"[""Mad Max: Fury Road"", ""John Wick"", ""Mission: Impossible"", ""The Dark Knight""]",John Wick,2,,2026-03-12 04:08:16.19586+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-movies-best-i-need-adrenaline-watch,Best ‘I need adrenaline’ watch?,vote,Movies,,"[""Mad Max: Fury Road"", ""John Wick"", ""Mission: Impossible"", ""The Dark Knight""]",Mad Max: Fury Road,2,,2026-03-14 17:26:53.56498+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-movies-best-i-need-adrenaline-watch,Best ‘I need adrenaline’ watch?,vote,Movies,,"[""Mad Max: Fury Road"", ""John Wick"", ""Mission: Impossible"", ""The Dark Knight""]",Mad Max: Fury Road,2,,2026-04-27 21:47:41.110146+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-movies-best-i-need-adrenaline-watch,Best ‘I need adrenaline’ watch?,vote,Movies,,"[""Mad Max: Fury Road"", ""John Wick"", ""Mission: Impossible"", ""The Dark Knight""]",The Dark Knight,2,,2026-04-28 18:49:14.909497+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-movies-best-i-need-adrenaline-watch,Best ‘I need adrenaline’ watch?,vote,Movies,,"[""Mad Max: Fury Road"", ""John Wick"", ""Mission: Impossible"", ""The Dark Knight""]",The Dark Knight,2,,2026-05-01 17:50:19.153512+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
vote-movies-best-were-staying-in-movie-night-pick,Best ‘we’re staying in’ movie night pick?,vote,Movies,,"[""Crazy Rich Asians"", ""Knives Out"", ""The Parent Trap"", ""The Intern""]",The Intern,2,,2026-03-12 03:59:36.69892+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-movies-best-were-staying-in-movie-night-pick,Best ‘we’re staying in’ movie night pick?,vote,Movies,,"[""Crazy Rich Asians"", ""Knives Out"", ""The Parent Trap"", ""The Intern""]",Knives Out,2,,2026-03-14 17:27:02.793342+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-movies-best-were-staying-in-movie-night-pick,Best ‘we’re staying in’ movie night pick?,vote,Movies,,"[""Crazy Rich Asians"", ""Knives Out"", ""The Parent Trap"", ""The Intern""]",Knives Out,2,,2026-04-27 21:47:46.877613+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-movies-best-were-staying-in-movie-night-pick,Best ‘we’re staying in’ movie night pick?,vote,Movies,,"[""Crazy Rich Asians"", ""Knives Out"", ""The Parent Trap"", ""The Intern""]",Crazy Rich Asians,2,,2026-04-28 18:50:32.049096+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-movies-best-were-staying-in-movie-night-pick,Best ‘we’re staying in’ movie night pick?,vote,Movies,,"[""Crazy Rich Asians"", ""Knives Out"", ""The Parent Trap"", ""The Intern""]",Knives Out,2,,2026-05-01 17:49:23.675173+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
vote-movies-best-were-staying-in-movie-night-pick,Best ‘we’re staying in’ movie night pick?,vote,Movies,,"[""Crazy Rich Asians"", ""Knives Out"", ""The Parent Trap"", ""The Intern""]",Knives Out,2,,2026-05-08 08:39:19.274294+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
vote-movies-which-actor-instantly-improves-a-movie,Which actor instantly improves a movie?,vote,Movies,,"[""Meryl Streep"", ""Leonardo DiCaprio"", ""Viola Davis"", ""Ryan Gosling""]",Ryan Gosling,2,,2026-03-12 04:08:47.58197+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-movies-which-actor-instantly-improves-a-movie,Which actor instantly improves a movie?,vote,Movies,,"[""Meryl Streep"", ""Leonardo DiCaprio"", ""Viola Davis"", ""Ryan Gosling""]",Viola Davis,2,,2026-03-14 17:27:10.623694+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-movies-which-actor-instantly-improves-a-movie,Which actor instantly improves a movie?,vote,Movies,,"[""Meryl Streep"", ""Leonardo DiCaprio"", ""Viola Davis"", ""Ryan Gosling""]",Leonardo DiCaprio,2,,2026-04-27 21:48:04.042976+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-movies-which-actor-instantly-improves-a-movie,Which actor instantly improves a movie?,vote,Movies,,"[""Meryl Streep"", ""Leonardo DiCaprio"", ""Viola Davis"", ""Ryan Gosling""]",Meryl Streep,2,,2026-04-28 18:50:17.473922+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-movies-which-actor-instantly-improves-a-movie,Which actor instantly improves a movie?,vote,Movies,,"[""Meryl Streep"", ""Leonardo DiCaprio"", ""Viola Davis"", ""Ryan Gosling""]",Meryl Streep,2,,2026-05-01 17:50:45.980753+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
vote-movies-which-actor-instantly-improves-a-movie,Which actor instantly improves a movie?,vote,Movies,,"[""Meryl Streep"", ""Leonardo DiCaprio"", ""Viola Davis"", ""Ryan Gosling""]",Meryl Streep,2,,2026-05-08 08:38:39.125622+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
247d944d-0dbb-4155-889d-5246bbde1a36,Which adaptation did the most justice to the book?,vote,Movies,,"[""The Lord of the Rings"", ""Harry Potter"", ""The Hunger Games"", ""The Great Gatsby""]",The Hunger Games,2,,2026-04-14 22:13:27.982971+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
247d944d-0dbb-4155-889d-5246bbde1a36,Which adaptation did the most justice to the book?,vote,Movies,,"[""The Lord of the Rings"", ""Harry Potter"", ""The Hunger Games"", ""The Great Gatsby""]",The Lord of the Rings,2,,2026-04-27 21:47:05.473913+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
247d944d-0dbb-4155-889d-5246bbde1a36,Which adaptation did the most justice to the book?,vote,Movies,,"[""The Lord of the Rings"", ""Harry Potter"", ""The Hunger Games"", ""The Great Gatsby""]",The Hunger Games,2,,2026-04-28 18:49:22.094145+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
247d944d-0dbb-4155-889d-5246bbde1a36,Which adaptation did the most justice to the book?,vote,Movies,,"[""The Lord of the Rings"", ""Harry Potter"", ""The Hunger Games"", ""The Great Gatsby""]",The Lord of the Rings,2,,2026-05-01 17:50:13.652104+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
247d944d-0dbb-4155-889d-5246bbde1a36,Which adaptation did the most justice to the book?,vote,Movies,,"[""The Lord of the Rings"", ""Harry Potter"", ""The Hunger Games"", ""The Great Gatsby""]",The Hunger Games,2,,2026-05-08 08:38:27.665356+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
247d944d-0dbb-4155-889d-5246bbde1a36,Which adaptation did the most justice to the book?,vote,Movies,,"[""The Lord of the Rings"", ""Harry Potter"", ""The Hunger Games"", ""The Great Gatsby""]",The Hunger Games,2,,2026-05-08 22:05:51.803713+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-movies-which-animated-movie-hits-adults-harder,Which animated movie hits adults harder?,vote,Movies,,"[""Inside Out"", ""Toy Story 3"", ""Coco"", ""Up""]",Inside Out,2,,2026-03-14 17:27:25.300909+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-movies-which-animated-movie-hits-adults-harder,Which animated movie hits adults harder?,vote,Movies,,"[""Inside Out"", ""Toy Story 3"", ""Coco"", ""Up""]",Coco,2,,2026-04-01 04:31:26.700954+00,,Heartfelt World-Hopper • NYC Edition,"{Comedy,Drama,Historical,Rom-com/chick-lit,Mystery/Thriller,Documentaries}",4,1,1,0,0,1,1,2026-05-09
vote-movies-which-animated-movie-hits-adults-harder,Which animated movie hits adults harder?,vote,Movies,,"[""Inside Out"", ""Toy Story 3"", ""Coco"", ""Up""]",Coco,2,,2026-04-26 07:03:55.966256+00,,,,0,0,0,0,0,1,1,2026-04-26
vote-movies-which-animated-movie-hits-adults-harder,Which animated movie hits adults harder?,vote,Movies,,"[""Inside Out"", ""Toy Story 3"", ""Coco"", ""Up""]",Up,2,,2026-04-27 21:48:09.382867+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-movies-which-animated-movie-hits-adults-harder,Which animated movie hits adults harder?,vote,Movies,,"[""Inside Out"", ""Toy Story 3"", ""Coco"", ""Up""]",Up,2,,2026-04-28 18:50:12.309231+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-movies-which-animated-movie-hits-adults-harder,Which animated movie hits adults harder?,vote,Movies,,"[""Inside Out"", ""Toy Story 3"", ""Coco"", ""Up""]",Toy Story 3,2,,2026-05-01 17:49:58.341971+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
vote-movies-which-animated-movie-hits-adults-harder,Which animated movie hits adults harder?,vote,Movies,,"[""Inside Out"", ""Toy Story 3"", ""Coco"", ""Up""]",Up,2,,2026-05-08 08:40:25.666813+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
vote-movies-which-comedy-still-makes-you-laugh-out-loud,Which comedy still makes you laugh out loud?,vote,Movies,,"[""Bridesmaids"", ""Superbad"", ""The Heat"", ""21 Jump Street""]",Bridesmaids,2,,2026-03-14 17:27:40.566953+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-movies-which-comedy-still-makes-you-laugh-out-loud,Which comedy still makes you laugh out loud?,vote,Movies,,"[""Bridesmaids"", ""Superbad"", ""The Heat"", ""21 Jump Street""]",Superbad,2,,2026-04-27 21:48:17.927019+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-movies-which-comedy-still-makes-you-laugh-out-loud,Which comedy still makes you laugh out loud?,vote,Movies,,"[""Bridesmaids"", ""Superbad"", ""The Heat"", ""21 Jump Street""]",Bridesmaids,2,,2026-04-28 18:50:44.29789+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-movies-which-franchise-would-you-erase-and-rewatch-fresh,Which franchise would you erase and rewatch fresh?,vote,Movies,,"[""Harry Potter"", ""Marvel"", ""Star Wars"", ""The Hunger Games""]",The Hunger Games,2,,2026-03-14 17:27:53.345758+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
