anon_user_id,pool_id,question,options_list,response,answer_result,pool_type,category,show_tag,dna_archetype,favorite_genres,flavor_notes,tv_shows_watched,movies_watched,books_read,trivia_points,longest_streak
2430bc9de81812e657c94e55cc3a3753,d0a399c3-80fc-45b9-a845-228009747795,Who played the character Sarah Connor in 'Terminator 2: Judgment Day'?,Sigourney Weaver | Linda Hamilton | Demi Moore | Jamie Lee Curtis,Sigourney Weaver,Incorrect,trivia,Movies,Terminator,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,d293668b-5221-4e47-a2a4-3e63dd76f818,Who directed the 'Lord of the Rings' trilogy?,Christopher Nolan | James Cameron | Peter Jackson | George Lucas,Peter Jackson,Correct,trivia,Movies,The Lord of the Rings,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,d712e931-9b9b-487b-81dc-41b7c7da5518,Who won the Grammy for Album of the Year in 2006?,Paul McCartney | Green Day | U2 | Mariah Carey,Paul McCartney,Incorrect,trivia,Music,U2,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',fantasy | illusion | a dream | pretend,fantasy,Correct,trivia,Music,Queen,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,Slumdog Millionaire | The Curious Case of Benjamin Button | Milk | Frost/Nixon,Slumdog Millionaire,Correct,trivia,Movies,Slumdog Millionaire,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,e7a894b5-669e-4005-951a-a7c1eacdd14d,What year was the movie Titanic released?,1995 | 1997 | 1999 | 2001,1997,Correct,trivia,Movies,Titanic,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,f6263313-3267-418f-9dd5-5a7662b5f700,Which actor was originally cast as Marty McFly in 'Back to the Future' before Michael J. Fox?,Matthew Broderick | Tom Hanks | Johnny Depp | Eric Stoltz,Matthew Broderick,Incorrect,trivia,Movies,Back to the Future,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,f8b864b9-7865-4d0c-8599-1d175f6ecf47,What year was 'The Matrix' released?,1997 | 1998 | 1999 | 2000,1999,Correct,trivia,Movies,The Matrix,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,247d944d-0dbb-4155-889d-5246bbde1a36,Which adaptation did the most justice to the book?,The Lord of the Rings | Harry Potter | The Hunger Games | The Great Gatsby,The Lord of the Rings,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,6fdde6f0-9eb1-4488-9bdc-3892870234ad,Which is the best 'Star Wars' trilogy?,Original Trilogy | Prequel Trilogy | Sequel Trilogy,Sequel Trilogy,Voted,vote,Movies,Star Wars,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,b078e810-a32a-432c-a7d8-6de91c665667,Which movie villain did you secretly root for?,Loki (Thor) | Darth Vader (Star Wars) | Thanos (Avengers) | Hannibal Lecter (Silence of the Lambs),Loki (Thor),Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,fa29e3cb-fa49-4d44-accc-babc548e4b33,Who is the best classic Disney villain?,Scar | Ursula | Maleficent | Jafar,Ursula,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,poll-day-59,Which movie would you rewatch right now?,The Dark Knight | Mean Girls | Jurassic Park | The Social Network,The Dark Knight,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-best-holiday-movie-dont-overthink-it,Best holiday movie (don’t overthink it),Home Alone | The Holiday | Elf | Love Actually,The Holiday,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-best-i-need-adrenaline-watch,Best ‘I need adrenaline’ watch?,Mad Max: Fury Road | John Wick | Mission: Impossible | The Dark Knight,The Dark Knight,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-best-were-staying-in-movie-night-pick,Best ‘we’re staying in’ movie night pick?,Crazy Rich Asians | Knives Out | The Parent Trap | The Intern,Knives Out,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-which-actor-instantly-improves-a-movie,Which actor instantly improves a movie?,Meryl Streep | Leonardo DiCaprio | Viola Davis | Ryan Gosling,Meryl Streep,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-which-animated-movie-hits-adults-harder,Which animated movie hits adults harder?,Inside Out | Toy Story 3 | Coco | Up,Toy Story 3,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-which-franchise-would-you-erase-and-rewatch-fresh,Which franchise would you erase and rewatch fresh?,Harry Potter | Marvel | Star Wars | The Hunger Games,Star Wars,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-which-movie-makes-you-cry-no-matter-what,Which movie makes you cry no matter what?,The Notebook | Coco | A Star Is Born | Steel Magnolias,The Notebook,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-which-movie-villain-is-iconic,Which movie villain is iconic?,The Joker | Darth Vader | Miranda Priestly | Maleficent,Darth Vader,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-which-reboot-actually-worked,Which reboot actually worked?,Creed | A Star Is Born | Jumanji | Ocean’s 8,Jumanji,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
2430bc9de81812e657c94e55cc3a3753,vote-movies-which-soundtrack-is-undefeated,Which soundtrack is undefeated?,The Greatest Showman | Black Panther | Titanic | La La Land,Black Panther,Voted,vote,Movies,,Mood-Hop Explorer,Animation | Fantasy | Historical | Lifestyle | Documentaries | Romance | Science Fiction,Adaptable tastes | Buzz-driven finds | Hockey enthusiast,2,3,2,0,0
42cc75c80ea81cbf4838e0f2371c09bf,5985f7d5-f3e6-47c5-8a3e-45be2731254a,Who is the most iconic pop diva?,Madonna | Whitney Houston | Britney Spears | Beyoncé,Britney Spears,Voted,vote,Music,,Emotion-Driven Escapist,Action | Crime | Drama | Horror | Mystery/Thriller | Reality | Romance | Rom-com/chick-lit | Documentaries,Heartfelt escapism | Emotionally immersive | Reality-flavored adventures,1,0,4,0,0
42cc75c80ea81cbf4838e0f2371c09bf,990c4ec4-3ecb-4efd-9a17-54eae394fae1,Which book series defined your childhood?,Harry Potter | Percy Jackson | The Chronicles of Narnia | Goosebumps,The Chronicles of Narnia,Voted,vote,Books,,Emotion-Driven Escapist,Action | Crime | Drama | Horror | Mystery/Thriller | Reality | Romance | Rom-com/chick-lit | Documentaries,Heartfelt escapism | Emotionally immersive | Reality-flavored adventures,1,0,4,0,0
42cc75c80ea81cbf4838e0f2371c09bf,vote-sports-does-replay-make-games-better,Does replay make games better?,Yes | No | Sometimes | Depends,Yes,Voted,vote,Sports,,Emotion-Driven Escapist,Action | Crime | Drama | Horror | Mystery/Thriller | Reality | Romance | Rom-com/chick-lit | Documentaries,Heartfelt escapism | Emotionally immersive | Reality-flavored adventures,1,0,4,0,0
42cc75c80ea81cbf4838e0f2371c09bf,vote-tv-which-sitcom-feels-like-home,Which sitcom feels like home?,Friends | Parks & Rec | New Girl | Brooklyn Nine-Nine,Friends,Voted,vote,TV,,Emotion-Driven Escapist,Action | Crime | Drama | Horror | Mystery/Thriller | Reality | Romance | Rom-com/chick-lit | Documentaries,Heartfelt escapism | Emotionally immersive | Reality-flavored adventures,1,0,4,0,0
861fa443f469c5d4504be605fa058cc3,poll-day-59,Which movie would you rewatch right now?,The Dark Knight | Mean Girls | Jurassic Park | The Social Network,The Dark Knight,Voted,vote,Movies,,Playful Escape Artist,Comedy | Animation | Mystery/Thriller,Effortless amusement | Comedy comfort seeker | Sporting spirit,0,0,0,0,1
254347e4f447658230bd018815fc11ae,870d0559-5063-46c6-aa6c-d4b3969ea87c,What year did 'Friends' premiere?,1992 | 1998 | 1994 | 1996,1994,Correct,trivia,TV,Friends,,,,1,0,0,0,1
254347e4f447658230bd018815fc11ae,e7a894b5-669e-4005-951a-a7c1eacdd14d,What year was the movie Titanic released?,1995 | 1997 | 1999 | 2001,1995,Incorrect,trivia,Movies,Titanic,,,,1,0,0,0,1
3678581f7dc6fad3aa36c0e89a80d44e,poll-day-59,Which movie would you rewatch right now?,The Dark Knight | Mean Girls | Jurassic Park | The Social Network,Jurassic Park,Voted,vote,Movies,,,,,0,0,0,0,0
36c4b9e6f5e210d41b3acb6bcd15b86a,17dfdfd8-47c7-4c36-98d4-4fe222596a86,Is the new Dune sequel destined for box office glory?,"Yes, for sure | No, it'll flop","No, it'll flop",Voted,predict,Movies,Dune,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,01d3ea6c-354f-4fed-90ff-f16845c940b6,Which book contains the quote: 'Not all those who wander are lost'?,The Hobbit | The Fellowship of the Ring | The Two Towers | The Return of the King,The Hobbit,Incorrect,trivia,Books,The Lord of the Rings,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,036d341a-7c23-46c0-900f-1b3bb51efdcf,Who directed the film 'The Grand Budapest Hotel'?,Christopher Nolan | Wes Anderson | David Fincher | Tim Burton,Wes Anderson,Correct,trivia,Movies,The Grand Budapest Hotel,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,0750bf8a-fc71-4265-a489-b33c7e19407e,What year did 'The Sopranos' premiere?,1997 | 1999 | 2000 | 2001,1997,Incorrect,trivia,TV,The Sopranos,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,0f98eae5-afb2-4d29-a22a-c9ee772819a9,Who played the character Neo in 'The Matrix'?,Keanu Reeves | Brad Pitt | Tom Cruise | Will Smith,Keanu Reeves,Correct,trivia,Movies,The Matrix,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,11f28d52-174e-44eb-a1be-907f8b566ffc,What year did 'Dune' first release?,1965 | 1970 | 1960 | 1955,1965,Correct,trivia,Books,Dune,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,16ce981b-204e-4aa8-8b16-46108ea5a1d6,Which sequel came THIRD in the Jurassic Park series?,Jurassic Park III | Jurassic World: Fallen Kingdom | Jurassic World | The Lost World: Jurassic Park,The Lost World: Jurassic Park,Incorrect,trivia,Movies,Jurassic Park,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,1bbec36e-eae9-439d-86bd-008b019299de,Who wrote the novel '1984'?,Aldous Huxley | Ray Bradbury | George Orwell | J.D. Salinger,George Orwell,Correct,trivia,Books,1984,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,1c9a961e-d711-4346-becd-f0eb5cb6135a,Who created 'The Wheel of Time' series?,J.R.R. Tolkien | Robert Jordan | Isaac Asimov | George R.R. Martin,Robert Jordan,Correct,trivia,Books,The Wheel of Time,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,22d8e041-9a36-45e9-9e57-19a15d2cd99c,Who played Rachel Green on 'Friends'?,Courteney Cox | Lisa Kudrow | Jennifer Aniston | Maggie Wheeler,Jennifer Aniston,Correct,trivia,TV,Friends,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,2470a842-507f-4790-856d-360fead3b085,What year was the album 'Thriller' by Michael Jackson released?,1980 | 1982 | 1984 | 1986,1984,Incorrect,trivia,Music,Michael Jackson,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,2a2cfb7c-a253-480d-97f5-cd4e6e59c44a,"In 'Breaking Bad', what does Walter White's alias 'Heisenberg' refer to?",A physicist's principle | A city in Germany | A type of blue crystal | An old movie,A physicist's principle,Correct,trivia,TV,Breaking Bad,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,2b7b0330-2396-408d-acc2-ee4330298580,"In 'The Office', what is the name of the company Michael Scott manages?",Sabre | Wernham Hogg | Dunder Mifflin | Vance Refrigeration,Dunder Mifflin,Correct,trivia,TV,The Office,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,2bbb6756-cb1a-4492-aa20-0493d731ff3d,Who is the author of 'The Road'?,Cormac McCarthy | Kurt Vonnegut | Haruki Murakami | Michael Chabon,Cormac McCarthy,Correct,trivia,Books,The Road,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,34c758b8-3479-4df8-b70b-6b59c8e68488,In what show does the character Sheldon Cooper appear?,The Big Bang Theory | Friends | How I Met Your Mother | Parks and Recreation,The Big Bang Theory,Correct,trivia,TV,The Big Bang Theory,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,3782f057-6c6a-45aa-b81d-2e088906ce24,Who is the author of the 'Miss Marple' series?,Agatha Christie | Arthur Conan Doyle | Edgar Allan Poe | Dashiell Hammett,Agatha Christie,Correct,trivia,Books,Miss Marple,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,37b8cba1-8fb2-4888-907f-d4e86938a6c5,Who played the character Indiana Jones?,Mel Gibson | Harrison Ford | Sean Connery | Tom Selleck,Harrison Ford,Correct,trivia,Movies,Indiana Jones,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,4263bc1d-b615-4569-94ff-bf7fe86035af,Who played Atticus Finch in the 1962 film adaptation of 'To Kill a Mockingbird'?,Gregory Peck | Cary Grant | James Stewart | Henry Fonda,Cary Grant,Incorrect,trivia,Books,To Kill a Mockingbird,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,43da6a0d-7c88-47d6-a477-681e68b4518b,"Finish the line: 'In the name of the moon, I will _____'",vanquish you | punish you | defeat you | love you,vanquish you,Incorrect,trivia,TV,Sailor Moon,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,44e5f43b-9c91-4bd2-84aa-1073e0ff3a46,What year did Adele win her first Grammy?,2008 | 2006 | 2012 | 2010,2010,Incorrect,trivia,Music,Adele,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,4e9526f9-b5e5-410e-bb71-b7d30b290076,"Which of these released first: 'The Matrix', 'Fight Club', 'The Sixth Sense', or 'American Beauty'?",The Sixth Sense | Fight Club | American Beauty | The Matrix,Fight Club,Incorrect,trivia,Movies,The Matrix,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,560cccc7-8253-404e-b6c9-e227117813f7,Who directed 'Schindler's List'?,Ridley Scott | James Cameron | Steven Spielberg | Oliver Stone,Steven Spielberg,Correct,trivia,Movies,Schindler's List,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,5c50c8ef-c5d6-464f-99eb-3f97c2193925,Who directed the movie Parasite?,Kim Ki-duk | Lee Chang-dong | Bong Joon-ho | Park Chan-wook,Bong Joon-ho,Correct,trivia,Movies,Parasite,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,5cf9c409-7c80-4683-b556-f1ccc5c8238c,Who played the Joker in 'The Dark Knight'?,Jared Leto | Joaquin Phoenix | Jack Nicholson | Heath Ledger,Heath Ledger,Correct,trivia,Movies,The Dark Knight,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,5efc6cbb-b4f3-4c53-b0c5-9a51048e2d09,Who wrote 'The Shining'?,Stephen King | Dean Koontz | Anne Rice | Ray Bradbury,Stephen King,Correct,trivia,Books,The Shining,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,62297fe4-fc0c-4ad1-80fe-32bbb325bac4,Who wrote 'The Handmaid's Tale'?,Margaret Atwood | Alice Munro | Sylvia Plath | Salman Rushdie,Margaret Atwood,Correct,trivia,Books,The Handmaid's Tale,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,64c6ca58-2019-4437-adba-338778c2ac32,Who created the TV series 'The X-Files'?,David Lynch | J.J. Abrams | Vince Gilligan | Chris Carter,Chris Carter,Correct,trivia,TV,The X-Files,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,68140cbe-217d-482e-931a-402a734b5cf2,Who created the TV series Fleabag?,Tina Fey | Phoebe Waller-Bridge | Mindy Kaling | Lena Dunham,Phoebe Waller-Bridge,Correct,trivia,TV,Fleabag,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,6da10f83-30e8-4354-9d51-c5e1b6de3b25,Who played the character Tyrion Lannister in Game of Thrones?,Peter Dinklage | Kit Harington | Nikolaj Coster-Waldau | Sean Bean,Peter Dinklage,Correct,trivia,TV,Game of Thrones,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,6eb9c383-d20d-48bd-920a-cc7b07752b2b,Who played Ragnar Lothbrok in 'Vikings'?,Travis Fimmel | Alexander Ludwig | Gustaf Skarsgård | Clive Standen,Travis Fimmel,Correct,trivia,TV,Vikings,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,76073c89-eb3d-497a-bdd7-d061014a781c,Who wrote the screenplay for 'Good Will Hunting'?,Matt Damon and Ben Affleck | Quentin Tarantino | Kevin Smith | Gus Van Sant,Matt Damon and Ben Affleck,Correct,trivia,Movies,Good Will Hunting,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,7d9cba72-c4b7-4f22-9224-8e8371bcc15b,Who directed the movie adaptation of 'The Hobbit'?,Peter Jackson | Guillermo del Toro | Steven Spielberg | J.J. Abrams,Peter Jackson,Correct,trivia,Books,The Hobbit,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,7f4f2b11-0ba4-4580-894f-544b92719be0,Which movie's plot revolves around a heist in Las Vegas?,Reservoir Dogs | Ocean's Eleven | The Italian Job | Heat,Ocean's Eleven,Correct,trivia,Movies,Ocean's Eleven,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,8425ade5-8a87-42d8-8332-3d8e29ebe7a3,Who wrote 'The Godfather' novel?,Mario Puzo | John Grisham | Stephen King | F. Scott Fitzgerald,Mario Puzo,Correct,trivia,Books,The Godfather,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
36c4b9e6f5e210d41b3acb6bcd15b86a,842d705e-642f-408c-a278-a782d6ba138a,What year did 'Avatar' come out?,2011 | 2010 | 2008 | 2009,2010,Incorrect,trivia,Movies,Avatar,Emotional Puzzle-Sleuth,Comedy | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Drama,Emotionally charged | Twist-driven | Escapist tendencies,0,1,2,0,1
